Institucion,Titulo,Url,Informacion
Banco Mundial,Caribbean-LATINAMERICAANDCARIBBEAN-P171528-CaribbeanDigitalTransformationProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725170739103,"Caribbean - LATIN AMERICA AND CARIBBEAN- P171528- Caribbean Digital Transformation Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,StMaarten-LATINAMERICAANDCARIBBEAN-P179067-SINTMAARTEN:WASTEWATERMANAGEMENTPROJECT-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725174833551,"St Maarten - LATIN AMERICA AND CARIBBEAN- P179067- SINT MAARTEN: WASTEWATER MANAGEMENT PROJECT - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Argentina-LATINAMERICAANDCARIBBEAN-P181985-MPAonInfrastructureforSustainableMininginNWArgentina-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725164045033,"Argentina - LATIN AMERICA AND CARIBBEAN- P181985- MPA on Infrastructure for Sustainable Mining in NW Argentina - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P181966-PreparationandReadinessSupportfortheimplementationoftheProgest?oProjectsinselectedstates-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725105833394,"Brazil - LATIN AMERICA AND CARIBBEAN- P181966- Preparation and Readiness Support for the implementation of the Progest?o Projects in selected states - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,OECSCountries-LATINAMERICAANDCARIBBEAN-P174986-OECSDataforDecisionMaking(DDM)Project-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725081461447,"OECS Countries - LATIN AMERICA AND CARIBBEAN- P174986- OECS Data for Decision Making (DDM) Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,StMaarten-LATINAMERICAANDCARIBBEAN-P167339-SintMaartenEmergencyRecoveryProjectI-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725113922718,"St Maarten - LATIN AMERICA AND CARIBBEAN- P167339- Sint Maarten Emergency Recovery Project I - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Bolivia-LATINAMERICAANDCARIBBEAN-P175672-InnovationforResilientFoodSystems(AlianzasRurales-PARIII)Project-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725151840916,"Bolivia - LATIN AMERICA AND CARIBBEAN- P175672- Innovation for Resilient Food Systems (Alianzas Rurales - PAR III) Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Peru-LATINAMERICAANDCARIBBEAN-P162278-NationalUrbanCadasterandMunicipalSupportProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725170032735,"Peru - LATIN AMERICA AND CARIBBEAN- P162278- National Urban Cadaster and Municipal Support Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P181966-PreparationandReadinessSupportfortheimplementationoftheProgest?oProjectsinselectedstates-ProcurementPlan,http://documents.worldbank.org/curated/en/099111725160611976,"Brazil - LATIN AMERICA AND CARIBBEAN- P181966- Preparation and Readiness Support for the implementation of the Progest?o Projects in selected states - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Haiti-LATINAMERICAANDCARIBBEAN-P174111-AdaptiveSocialProtectionforIncreasedResilienceProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111425110080873,"Haiti - LATIN AMERICA AND CARIBBEAN- P174111- Adaptive Social Protection for Increased Resilience Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Argentina-LATINAMERICAANDCARIBBEAN-P181985-MPAonInfrastructureforSustainableMininginNWArgentina-ProcurementPlan,http://documents.worldbank.org/curated/en/099111425154714404,"Argentina - LATIN AMERICA AND CARIBBEAN- P181985- MPA on Infrastructure for Sustainable Mining in NW Argentina - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P180163-DominicanRepublicEmergencyResponseandResilienceProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111425121813950,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P180163- Dominican Republic Emergency Response and Resilience Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,ElSalvador-LATINAMERICAANDCARIBBEAN-P170854-ElSalvadorIntegratedLandscapeManagementandRestoration-ProcurementPlan,http://documents.worldbank.org/curated/en/099111425125432162,"El Salvador - LATIN AMERICA AND CARIBBEAN- P170854- El Salvador Integrated Landscape Management and Restoration - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Ecuador-LATINAMERICAANDCARIBBEAN-P167416-SocialSafetyNetProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111425122717318,"Ecuador - LATIN AMERICA AND CARIBBEAN- P167416- Social Safety Net Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,ElSalvador-LATINAMERICAANDCARIBBEAN-P178720-ElSalvadorTransportandResilientInfrastructureProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111425110740422,"El Salvador - LATIN AMERICA AND CARIBBEAN- P178720- El Salvador Transport and Resilient Infrastructure Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P177823-DominicanRepublicWaterSectorModernizationProgram-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325230037618,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P177823- Dominican Republic Water Sector Modernization Program - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P169140-S?oPauloAricanduvaBusRapidTransitCorridor-ProcurementPlan,http://documents.worldbank.org/curated/en/099111425142131033,"Brazil - LATIN AMERICA AND CARIBBEAN- P169140- S?o Paulo Aricanduva Bus Rapid Transit Corridor - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P171778-WaterSupplyandWastewaterServicesImprovementProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111225220534604,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P171778- Water Supply and Wastewater Services Improvement Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P178567-Piau?HealthandSocialProtectionDevelopmentProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325153728428,"Brazil - LATIN AMERICA AND CARIBBEAN- P178567- Piau? Health and Social Protection Development Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Panama-LATINAMERICAANDCARIBBEAN-P157575-SupportfortheNationalIndigenousPeoplesDevelopmentPlan-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325171278473,"Panama - LATIN AMERICA AND CARIBBEAN- P157575- Support for the National Indigenous Peoples Development Plan - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,StMaarten-LATINAMERICAANDCARIBBEAN-P172611-SintMaartenDigitalGovernmentTransformationProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325140117402,"St Maarten - LATIN AMERICA AND CARIBBEAN- P172611- Sint Maarten Digital Government Transformation Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Paraguay-LATINAMERICAANDCARIBBEAN-P167996-ParaguayPublicHealthSectorStrengthening-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325141539806,"Paraguay - LATIN AMERICA AND CARIBBEAN- P167996- Paraguay Public Health Sector Strengthening - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Ecuador-LATINAMERICAANDCARIBBEAN-P181079-Ecuador:EmergencyResilientReconstructionProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325123214887,"Ecuador - LATIN AMERICA AND CARIBBEAN- P181079- Ecuador: Emergency Resilient Reconstruction Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Peru-LATINAMERICAANDCARIBBEAN-P182000-GFPPPeru:WastewaterManagementandCircularEconomy-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325102127916,"Peru - LATIN AMERICA AND CARIBBEAN- P182000- GFPP Peru: Wastewater Management and Circular Economy - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,"Ecuador-LATINAMERICAANDCARIBBEAN-P173283-TerritorialEconomicEmpowermentfortheIndigenous,Afro-EcuadoriansandMontubianPeoplesandNationalities(TEEIPAM)-ProcurementPlan",http://documents.worldbank.org/curated/en/099111325182130415,"Ecuador - LATIN AMERICA AND CARIBBEAN- P173283- Territorial Economic Empowerment for the Indigenous, Afro-Ecuadorians and Montubian Peoples and Nationalities (TEEIPAM) - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,"Peru-LATINAMERICAANDCARIBBEAN-P182001-ProgramforResilient,Inclusive,andSustainableForestryinPeru-ProcurementPlan",http://documents.worldbank.org/curated/en/099111325142215767,"Peru - LATIN AMERICA AND CARIBBEAN- P182001- Program for Resilient, Inclusive, and Sustainable Forestry in Peru - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P177823-DominicanRepublicWaterSectorModernizationProgram-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325163881107,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P177823- Dominican Republic Water Sector Modernization Program - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Colombia-LATINAMERICAANDCARIBBEAN-P162594-MultipurposeCadasterProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325171929619,"Colombia - LATIN AMERICA AND CARIBBEAN- P162594- Multipurpose Cadaster Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P180349-ProgramtoSupporttheStrengtheningoftheNationalHealthSystem-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325183493501,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P180349- Program to Support the Strengthening of the National Health System - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Honduras-LATINAMERICAANDCARIBBEAN-P176724-YouthEmployabilityandClimateResilienceProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111325172612426,"Honduras - LATIN AMERICA AND CARIBBEAN- P176724- Youth Employability and Climate Resilience Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,ElSalvador-LATINAMERICAANDCARIBBEAN-P170854-ElSalvadorIntegratedLandscapeManagementandRestoration-ProcurementPlan,http://documents.worldbank.org/curated/en/099111225151657623,"El Salvador - LATIN AMERICA AND CARIBBEAN- P170854- El Salvador Integrated Landscape Management and Restoration - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Argentina-LATINAMERICAANDCARIBBEAN-P159843-MetropolitanBuenosAiresUrbanTransformationProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111225141229413,"Argentina - LATIN AMERICA AND CARIBBEAN- P159843- Metropolitan Buenos Aires Urban Transformation Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,StMaarten-LATINAMERICAANDCARIBBEAN-P177679-ImprovingMentalHealthServicesinSintMaarten-ProcurementPlan,http://documents.worldbank.org/curated/en/099111225044622908,"St Maarten - LATIN AMERICA AND CARIBBEAN- P177679- Improving Mental Health Services in Sint Maarten - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,StMaarten-LATINAMERICAANDCARIBBEAN-P172753-FOSTERINGRESILIENTLEARNINGPROJECT-ProcurementPlan,http://documents.worldbank.org/curated/en/099111125211040624,"St Maarten - LATIN AMERICA AND CARIBBEAN- P172753- FOSTERING RESILIENT LEARNING PROJECT - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P158000-AmazonSustainableLandscapesProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111125191032861,"Brazil - LATIN AMERICA AND CARIBBEAN- P158000- Amazon Sustainable Landscapes Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,"Ecuador-LATINAMERICAANDCARIBBEAN-P173283-TerritorialEconomicEmpowermentfortheIndigenous,Afro-EcuadoriansandMontubianPeoplesandNationalities(TEEIPAM)-ProcurementPlan",http://documents.worldbank.org/curated/en/099111225140541965,"Ecuador - LATIN AMERICA AND CARIBBEAN- P173283- Territorial Economic Empowerment for the Indigenous, Afro-Ecuadorians and Montubian Peoples and Nationalities (TEEIPAM) - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Belize-LATINAMERICAANDCARIBBEAN-P179520-BelizeReliantandResilientEnergySystemProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111225091540648,"Belize - LATIN AMERICA AND CARIBBEAN- P179520- Belize Reliant and Resilient Energy System Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P178663-Progest?oPiau?:PublicSectorManagementEfficiency-ProcurementPlan,http://documents.worldbank.org/curated/en/099111225072035694,"Brazil - LATIN AMERICA AND CARIBBEAN- P178663- Progest?o Piau?: Public Sector Management Efficiency - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P172605-SalvadorSocialMulti-SectorServiceDeliveryProjectII-ProcurementPlan,http://documents.worldbank.org/curated/en/099111225073341227,"Brazil - LATIN AMERICA AND CARIBBEAN- P172605- Salvador Social Multi-Sector Service Delivery Project II - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Ecuador-LATINAMERICAANDCARIBBEAN-P181079-Ecuador:EmergencyResilientReconstructionProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111225101013659,"Ecuador - LATIN AMERICA AND CARIBBEAN- P181079- Ecuador: Emergency Resilient Reconstruction Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P163260-DRResilientAgricultureandIntegratedWaterResourcesManagement-ProcurementPlan,http://documents.worldbank.org/curated/en/099111125132277255,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P163260- DR Resilient Agriculture and Integrated Water Resources Management - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Peru-LATINAMERICAANDCARIBBEAN-P179037-IrrigationforClimateResilientAgriculture-ProcurementPlan,http://documents.worldbank.org/curated/en/099111025205814088,"Peru - LATIN AMERICA AND CARIBBEAN- P179037- Irrigation for Climate Resilient Agriculture - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,ElSalvador-LATINAMERICAANDCARIBBEAN-P171316-GrowingUpandLearningTogether:ComprehensiveEarlyChildhoodDevelopmentinElSalvador-ProcurementPlan,http://documents.worldbank.org/curated/en/099111125160045558,"El Salvador - LATIN AMERICA AND CARIBBEAN- P171316- Growing Up and Learning Together: Comprehensive Early Childhood Development in El Salvador - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Colombia-LATINAMERICAANDCARIBBEAN-P144271-ForestConservationandSustainabilityintheHeartoftheColombianAmazon-ProcurementPlan,http://documents.worldbank.org/curated/en/099111125141737465,"Colombia - LATIN AMERICA AND CARIBBEAN- P144271- Forest Conservation and Sustainability in the Heart of the Colombian Amazon - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Dominica-LATINAMERICAANDCARIBBEAN-P166328-EmergencyAgriculturalLivelihoodsandClimateResilienceProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111125145133538,"Dominica - LATIN AMERICA AND CARIBBEAN- P166328- Emergency Agricultural Livelihoods and Climate Resilience Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Argentina-LATINAMERICAANDCARIBBEAN-P179534-StrengtheningtheDigitalHealthAgendaintheProvinceofBuenosAires-ProcurementPlan,http://documents.worldbank.org/curated/en/099111125142422961,"Argentina - LATIN AMERICA AND CARIBBEAN- P179534- Strengthening the Digital Health Agenda in the Province of Buenos Aires - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Bolivia-LATINAMERICAANDCARIBBEAN-P175672-InnovationforResilientFoodSystems(AlianzasRurales-PARIII)Project-ProcurementPlan,http://documents.worldbank.org/curated/en/099111025204523584,"Bolivia - LATIN AMERICA AND CARIBBEAN- P175672- Innovation for Resilient Food Systems (Alianzas Rurales - PAR III) Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Colombia-LATINAMERICAANDCARIBBEAN-P162594-MultipurposeCadasterProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111025205114910,"Colombia - LATIN AMERICA AND CARIBBEAN- P162594- Multipurpose Cadaster Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Barbados-LATINAMERICAANDCARIBBEAN-P507190-Barbados?BerylEmergencyResponseandRecoveryProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111025133543917,"Barbados - LATIN AMERICA AND CARIBBEAN- P507190- Barbados ? Beryl Emergency Response and Recovery Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Honduras-LATINAMERICAANDCARIBBEAN-P173125-UrbanWaterSupplyStrengtheningProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099111025152837791,"Honduras - LATIN AMERICA AND CARIBBEAN- P173125- Urban Water Supply Strengthening Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Uruguay-LATINAMERICAANDCARIBBEAN-P176105-StrengtheningPedagogyandGovernanceinUruguayanPublicSchoolsProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099110725192513298,"Uruguay - LATIN AMERICA AND CARIBBEAN- P176105- Strengthening Pedagogy and Governance in Uruguayan Public Schools Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
